case:concept:name,concept:name,time:timestamp,org:resource,booking_period,desk,product,currency,counterparty_tier,notional_usd
BK-0148,Enrich Counterparty,2026-05-11T16:26:00Z,static_data_02,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Compliance Check,2026-05-11T16:39:00Z,compliance_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Credit Check,2026-05-11T16:53:00Z,credit_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Confirm Booking,2026-05-11T17:18:00Z,confirmations_02,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Post to Ledger,2026-05-11T17:29:00Z,ledger_bot_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Booking Complete,2026-05-11T17:33:00Z,workflow_bot_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0149,Trade Captured,2026-05-11T08:00:00Z,trader_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Validate Economics,2026-05-11T08:11:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Enrich Counterparty,2026-05-11T08:19:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Compliance Check,2026-05-11T08:38:00Z,compliance_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Credit Check,2026-05-11T08:55:00Z,credit_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Post to Ledger,2026-05-11T09:03:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Supervisor Approval,2026-05-11T09:40:00Z,supervisor_02,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Confirm Booking,2026-05-11T09:54:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0149,Booking Complete,2026-05-11T09:57:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 1,80000000.0
BK-0150,Trade Captured,2026-05-11T10:00:00Z,trader_01,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Validate Economics,2026-05-11T10:11:00Z,ops_analyst_01,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Enrich Counterparty,2026-05-11T10:31:00Z,static_data_02,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Compliance Check,2026-05-11T10:54:00Z,compliance_01,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Credit Check,2026-05-11T11:07:00Z,credit_01,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Confirm Booking,2026-05-14T11:23:00Z,confirmations_02,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Post to Ledger,2026-05-14T11:29:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0150,Booking Complete,2026-05-14T11:32:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 3,12000000.0
BK-0151,Trade Captured,2026-05-11T12:00:00Z,trader_03,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Validate Economics,2026-05-11T12:10:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Amend Booking,2026-05-11T12:28:00Z,ops_analyst_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Validate Economics,2026-05-11T12:39:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Enrich Counterparty,2026-05-11T12:46:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Compliance Check,2026-05-11T12:59:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Credit Check,2026-05-11T13:11:00Z,credit_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Confirm Booking,2026-05-11T13:24:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Post to Ledger,2026-05-11T13:35:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0151,Booking Complete,2026-05-11T13:38:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,3508000.0
BK-0152,Trade Captured,2026-05-11T14:00:00Z,trader_02,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Validate Economics,2026-05-11T14:09:00Z,ops_analyst_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Amend Booking,2026-05-11T14:26:00Z,ops_analyst_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Validate Economics,2026-05-11T14:36:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Amend Booking,2026-05-11T14:52:00Z,ops_analyst_02,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Validate Economics,2026-05-11T15:08:00Z,ops_analyst_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Amend Booking,2026-05-11T15:23:00Z,ops_analyst_02,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Validate Economics,2026-05-11T15:32:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Amend Booking,2026-05-11T15:52:00Z,ops_analyst_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Validate Economics,2026-05-11T16:03:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Enrich Counterparty,2026-05-11T16:12:00Z,static_data_02,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Compliance Check,2026-05-11T16:24:00Z,compliance_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Credit Check,2026-05-11T16:33:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Confirm Booking,2026-05-11T16:46:00Z,confirmations_02,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Post to Ledger,2026-05-11T16:58:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0152,Booking Complete,2026-05-11T17:00:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,12000000.0
BK-0153,Trade Captured,2026-05-12T08:00:00Z,trader_03,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Validate Economics,2026-05-12T08:19:00Z,ops_analyst_01,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Enrich Counterparty,2026-05-12T08:29:00Z,static_data_01,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Compliance Check,2026-05-12T08:50:00Z,compliance_01,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Credit Check,2026-05-12T09:02:00Z,credit_01,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Confirm Booking,2026-05-12T09:22:00Z,confirmations_02,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Post to Ledger,2026-05-12T09:27:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0153,Booking Complete,2026-05-12T09:31:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 3,5412000.0
BK-0154,Trade Captured,2026-05-12T10:00:00Z,trader_01,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Validate Economics,2026-05-12T10:08:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Amend Booking,2026-05-12T10:27:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Validate Economics,2026-05-12T10:43:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Enrich Counterparty,2026-05-12T10:53:00Z,static_data_02,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Compliance Check,2026-05-12T11:11:00Z,compliance_02,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Credit Check,2026-05-12T11:28:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Confirm Booking,2026-05-12T11:53:00Z,confirmations_02,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Post to Ledger,2026-05-12T12:00:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0154,Booking Complete,2026-05-12T12:03:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 2,10654000.0
BK-0155,Trade Captured,2026-05-12T12:00:00Z,trader_02,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Validate Economics,2026-05-12T12:10:00Z,ops_analyst_01,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Enrich Counterparty,2026-05-12T12:20:00Z,static_data_02,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Compliance Check,2026-05-12T12:40:00Z,compliance_02,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Credit Check,2026-05-12T12:48:00Z,credit_01,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Confirm Booking,2026-05-12T13:00:00Z,confirmations_02,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Post to Ledger,2026-05-12T13:06:00Z,ledger_bot_01,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0155,Booking Complete,2026-05-12T13:09:00Z,workflow_bot_01,monitoring,Equities,Equity Option,GBP,Tier 1,16153000.0
BK-0156,Trade Captured,2026-05-12T14:00:00Z,trader_01,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Validate Economics,2026-05-12T14:14:00Z,ops_analyst_03,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Enrich Counterparty,2026-05-12T14:23:00Z,static_data_02,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Compliance Check,2026-05-12T14:36:00Z,compliance_02,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Credit Check,2026-05-12T14:52:00Z,credit_02,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Confirm Booking,2026-05-15T15:08:00Z,confirmations_01,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Post to Ledger,2026-05-15T15:13:00Z,ledger_bot_01,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0156,Booking Complete,2026-05-15T15:16:00Z,workflow_bot_01,monitoring,FX,FX Forward,EUR,Tier 1,12000000.0
BK-0157,Trade Captured,2026-05-13T08:00:00Z,trader_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Validate Economics,2026-05-13T08:12:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Enrich Counterparty,2026-05-13T08:22:00Z,static_data_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Compliance Check,2026-05-13T08:37:00Z,compliance_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Manual Override,2026-05-13T08:44:00Z,override_user_99,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Credit Check,2026-05-13T08:58:00Z,credit_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Confirm Booking,2026-05-13T09:23:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Post to Ledger,2026-05-13T09:33:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0157,Booking Complete,2026-05-13T09:35:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0158,Trade Captured,2026-05-13T10:00:00Z,trader_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Validate Economics,2026-05-13T10:17:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Enrich Counterparty,2026-05-13T10:28:00Z,static_data_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Compliance Check,2026-05-13T10:48:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Credit Check,2026-05-13T11:08:00Z,credit_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Confirm Booking,2026-05-13T11:34:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Post to Ledger,2026-05-13T11:43:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0158,Booking Complete,2026-05-13T11:47:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,4221000.0
BK-0159,Trade Captured,2026-05-13T12:00:00Z,trader_03,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Validate Economics,2026-05-13T12:12:00Z,ops_analyst_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Enrich Counterparty,2026-05-13T12:22:00Z,static_data_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Compliance Check,2026-05-13T12:44:00Z,compliance_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Credit Check,2026-05-13T12:53:00Z,credit_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Post to Ledger,2026-05-13T13:01:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Supervisor Approval,2026-05-13T13:59:00Z,supervisor_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Confirm Booking,2026-05-13T14:22:00Z,confirmations_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0159,Booking Complete,2026-05-13T14:25:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0160,Trade Captured,2026-05-13T14:00:00Z,trader_03,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Validate Economics,2026-05-13T14:10:00Z,ops_analyst_02,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Enrich Counterparty,2026-05-13T14:24:00Z,static_data_01,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Compliance Check,2026-05-13T14:40:00Z,compliance_01,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Credit Check,2026-05-13T14:55:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Confirm Booking,2026-05-13T15:22:00Z,confirmations_02,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Post to Ledger,2026-05-13T15:28:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
BK-0160,Booking Complete,2026-05-13T15:30:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,20738000.0
